,Reviews,Sentiment
898,"<div class=""text show-more__control"">I have seen every film he has made other than his first film. I liked them all but felt all of them were overrated other than Memories of Murder. I felt that second film of his was his best until Parasite . I loved every frame of this film. And such a creative plot. This is easily my favorite non American film in years. It is the kind of film that you see with a friend or your partner and want to discuss for hours. It is not a film I really want to discuss too much.The less you know the better.
The purpose of this review is to tell people that have felt the same way about Bong Joon-Ho as I have in the past, that this time all the accolades are deserved. This is a true masterpiece that will be studied for years to come in film classes all over the world.</div>",Positive
899,"<div class=""text show-more__control"">In starting 1 hours story is simple but then story make one after one thiller new type of suspance that's make this movie great .
This movie can thinking everything many type of question &amp; ending is super-level....</div>",Positive
900,"<div class=""text show-more__control"">The suspense, drama, accuracy with the real life, visually amazing. It's just beautiful.</div>",Positive
901,"<div class=""text show-more__control"">At first sight I gave 10, but being close to the end of the movie I was thinking...""no, no 10, but 8"", because I doubted how they could miss what was with Moon-gwang, and then the story mentioned what was with her and I moved back to 10. :) The whole concept is great, from the story, music and photography to acting and style. Next to that is there are many genres in one. Also, in several moments it drives you to think about many things how would you react, gives mockery and shows the human nature, essentially.</div>",Positive
902,"<div class=""text show-more__control"">This movie is just smart, entertaining, and artistically fulfilling. If it had only succeeded in one of those three aspects, this would be a very good movie, but instead it just excels at all three.<br/><br/>The script is more than satisfying and highly entertaining. And the way the movie presents its own world and draws you in completely... it is just beautiful.<br/><br/>It is difficult to judge the acting when you don't speak the language, but all interactions look very convincing and in line with the implausibility of this so ridiculous world, yet so similar to ours.<br/><br/>I just wanted to write this review to recommend anyone who's reading to watch this movie. I really enjoyed it and, I will gladly watch it again some time in the future.</div>",Positive
903,"<div class=""text show-more__control"">A movie that has an entertaining story in the surface and deep meanings as you dive in.<br/><br/>The director played it safe by introducing a simple story and gave it a god-tier build up with twisted plot. This is brilliant , you don't have to complicate it in order to get audience attention.<br/><br/>I am sure people will diverge and make speculations about the ending , and will never forget this movie as they live.</div>",Positive
904,"<div class=""text show-more__control"">A movie that doesn't really belong to any genre. Still impresive story telling. One of the best of 2019</div>",Positive
905,"<div class=""text show-more__control"">Parasite is a masterpiece and it is worth all the attention that it's getting. The script is very flawless and the cinematography captures the beauty of how the production designed each and every place. The actors executed their part very well and whenever they speak in English really entertains me and give the mood a comedic atmosphere. The whole film is very mesmerizing to watch and how you get to have a light comedy at the start that turned real dark by the end was a perfect blend on how to play the audience's emotions and get them fully engage in watching. I gave the film a 10/10 because the way they made the film was smooth, clean, and gorgeous in a way that you could get drowned in the details of every part of it.</div>",Positive
906,"<div class=""text show-more__control"">I went into this movie without knowing anything about it. I had no expectations whatsoever but holy hell does it deliver. It is one of the best films I have ever seen. It's constantly evolving, never boring and so unpredictable. Bong Joon Ho is truly a genius and this is pure art. Everything about this film is perfect, there is not one thing I could name that i would change about it. It deserves all the praise it is getting.
What a film.</div>",Positive
907,"<div class=""text show-more__control"">Parasite is a thrilling, funny, surprising and satirical society. This is perfect film.</div>",Positive
908,"<div class=""text show-more__control"">People can be parasites is what is it about this film and have lots of messages!</div>",Positive
909,"<div class=""text show-more__control"">The Academy has made a great decision on to laureate Parasite as Oscars' 2020 Best Original Screenplay, Best Film, Best Directing and Best Picture Awards. Besides having written a new chapter on Cinema's History as the first non-English-language movie to have gained this epic achievement, the Korean film is a timeless masterpiece, whose stylistics, cinematography, editing work, original screenplay and final outcome will be studied for decades and ever!<br/><br/>Best Picture to Parasite!
More than well-deserved!</div>",Positive
910,"<div class=""text show-more__control"">A true masterpiece. I feel like I went through an experiment where the time went still and I experienced a piece of art such as this, I absloutely, wholeheartedly loved every single second of this film.</div>",Positive
911,"<div class=""text show-more__control"">With engaging performances, a deft use of dark comedy, and thrilling twists that add up, Parasite is a smart and haunting take on conflicting social classes, showing how both the poor and the wealthy can equally be the villains in their respectively desperate and callous ways. It's not impossible to respect each other and co-exist. Parasite has really opened my eyes to foreign language films and rightfully deserves its historic Best Picture win. A stunning film.</div>",Positive
912,"<div class=""text show-more__control"">""Snowpiercer"" was very good, ""Parasite"" is even better! Bong Joon-ho delivers a clever analysis of the class society in which we live today in his ingenious thriller, which is horror film, comedy and drama at the same time. A poor family invades the home of a rich family and starts working for them. But who are the real parasites? The society of the rich is characterized by friendliness and serenity - but it's precisely this habitus that you first have to be able to afford. And it shouldn't fool us about the balance of economic power. We don't see good or bad individuals in ""Parasite"", rather Bong Joon-ho has created character masks for his characters in order to expose the class relations. Moreover, ""Parasite"" is a thrilling and aesthetically brilliant movie, in which there isn't a single wrong picture.</div>",Positive
913,"<div class=""text show-more__control"">This is one of those rare movies that actually transcend the astronomical hype surrounding it. So many elements of this film are packed with depth and richness. Funny, brutally sad, suspenseful, entertaining, and strange. Cannot say enough good things about the seamless transitions and rhythms of the directing.<br/><br/>Parts of this movie have been branded in my brain forever, and I'm completely fine with that.<br/><br/>I am huge Bong Joon-Ho fan, and this is his best movie to date. Right above Memories of Murder.</div>",Positive
914,"<div class=""text show-more__control"">That's it. That's all I'm writing about this film. Now go watch it if you haven't already.</div>",Positive
915,"<div class=""text show-more__control"">This is one of the greatest thing ever produced for a long time and most importantly ,Fresh. Unpredictable,mysterious and comedic so many feelings at the same time. Just watch and experience yourself if haven't already.</div>",Positive
916,"<div class=""text show-more__control"">Are you kidding me, that this movie wasn't nominated at BAFTA, I guess all the people voting must have been too wealthy to understand this movie.</div>",Positive
917,"<div class=""text show-more__control"">All the actors were convincing, intense performances by all of them. Great directing, art and photography. Some of the most beautiful shots I have seen , specially considering the places they were showing.</div>",Positive
918,"<div class=""text show-more__control"">Just watch the movie and experience the Masterpiece made by the director who is famous for his films like Memories of Murder, Mother, The Host, Snowpiercer, Okja and now this. This film in actual sense depicts the Thinking &amp; Artistic vision director Bong Joon Ho has &amp; his extreme passion &amp; love about the cinema. There's no way anyone can hate Parasite.<br/><br/>Everything in this movie is outstanding; from acting to direction, from a hunch to screenplay. But the very important thing I felt about the movie is brilliant minds worked in Art direction &amp; Lighting team. Cinematography is the thing which you can learn from this movie in the detailed and polished way.<br/><br/>At last, I think this film will be the milestone in not only the Korean film industry but also in the World Cinema.</div>",Positive
919,"<div class=""text show-more__control"">This film is a masterpiece, a cinematic slap. Parasite is cinematic perfection. It's not just my favourite film of the year, it's in my top 5 of my best movies of the last decade. Just when you think you know what type of movie it is, it suddenly becomes a completely different movie when you least expect it. Crazy, funny, incredibly smart. I loved it. I've tried to keep my review to a minimum because the less said about this movie the better, everyone needs to see this movie !</div>",Positive
920,"<div class=""text show-more__control"">Usually it has been observed that the movies start with high ratings because fans give the highest possible ratings initially but when more people watch them the ratings decline, but this one going up in the chart.<br/><br/>This says a lot about this one.<br/><br/>Another Korean master piece after Oldboy. Don't miss it, thanks me later.</div>",Positive
921,"<div class=""text show-more__control"">I saw this movie a couple of weeks ago and it's sticking with me.<br/><br/>I can't give a solid review yet because I'm still processing everything. Not so much processing but there are so many layers to this movie from rich to poor to cons to subtleties that the average movie-goers might miss.<br/><br/>This is a must see and I truly hope it wins Best Foreign Film this year if not Best Picture.<br/><br/>What a film.</div>",Positive
922,"<div class=""text show-more__control"">It's just Fantastically Fabulous Masterpiece shown in the most creative way as possible..The content is so unique, never seen before..so creative, suspenseful ...Hats off to the makers, they're at the best of movie work!!
People need to watch this!!!!</div>",Positive
923,"<div class=""text show-more__control"">Its really difficult for a new film to come out &amp; satisfy me &amp; outperform well known masterpiece thrillers from the sixth sense to modern mystery inception
But this movie did exactly that i loved this movie more than fight club, inception, se7en,gonegirl,shutter island
Give it try for first 5 min, then. U will witness the greatest achievement in filmmaking of this decade
This movie has set new standard which i think difficult to crack for normal director</div>",Positive
924,"<div class=""text show-more__control"">Simply Amazing. The movie has a little bit of everything. One of the best films I've seen.</div>",Positive
925,"<div class=""text show-more__control"">I love movies that criticize society and its different classes. This film combines humor and darkness and shows life from different perspectives. Love it!!</div>",Positive
926,"<div class=""text show-more__control"">Of course Parasite could be anything ... which is why you should avoid Spoilers at all costs. Many have made a point about this and they are right. If you like movies with social commentary, this one is for you. It is so good, you want to talk about everything. Performances, story and all of it.<br/><br/>If you don't mind the subtitles go for it. I am expecting there to be an American remake anytime soon. So watch it before it becomes a thing. Especially now with the Golden Globes win and Oscar recognition (both deservedly!). South Korean cinema especially concerning drama and thrillers is really something I can advise anyone to watch. The quality is high and there are many things to discover. Not to mention they deliver surprises for anyone watching ... which is a good point for this movie too!</div>",Positive
927,"<div class=""text show-more__control"">I didn't think I could have my expectations exceeded for this movie, but WOW! Bong Joon Ho really floored me with this one, I tell you what!</div>",Positive
928,"<div class=""text show-more__control"">This movie only describes how good to be a writer and how good to direct such type of movies. Best movie ever created 2019 I think and by far from the closest chaser.</div>",Positive
929,"<div class=""text show-more__control"">If you like cinema, dont miss this movie.<br/><br/>At last, ill been waiting so many years for a movie like this: a beautiful, powerful and great history who touch all the film genres, and do it SO well. Parasite is an awesone thriller who break with a lot of spin and turns a masterpiece script.<br/><br/>A director in state of grace talks about almost everything: the most inhuman capitalism, how the middle class just dissapear, an amazing tale about the life and death, about the dreams that grow and dies, about you cant runaway for who you really are, and the great hole between the human being.<br/><br/>Is better just go and see this movie with no idea about what it goes.
Its the greatest film you see for decades. Believe me.
""Dont do any plans. Life dont go this way""</div>",Positive
930,"<div class=""text show-more__control"">So finally I found a movie to write about and guess what I'm short of a word just Go and watch it it's truly a masterpiece</div>",Positive
931,"<div class=""text show-more__control"">I wouldn't say anything bad about this movie because I can't!</div>",Positive
932,"<div class=""text show-more__control"">Not perfect, but it's brilliant in many ways. The director should be awarded.</div>",Positive
933,"<div class=""text show-more__control"">I would describe it as a modern tragicomedy that portrays the drama of social inequality and frustration because of the excessive contrasts between social classes, narrated with black humor, paradoxes and a hint of absurdity.<br/><br/>It is a critique of today's society, focused on having, on the immediate gratification, on the excesses for only a few people while we close our eyes to the inequality and poverty of many.<br/><br/>Its well deserved, the film won the Palme d'Or at the Cannes festival and the critic describes it as ""perfection made film"".<br/><br/>P.S. The house is a dream of architecture.</div>",Positive
934,"<div class=""text show-more__control"">The storyline, cinematography, is very very delight</div>",Positive
935,"<div class=""text show-more__control"">Full Star ratings would seem off had this movie not been such a well written roller coaster of events, this movie has moments that are as thrilling and terrifying as S. Kings Misery. This movie is realistic and immersive, simply a must watch film, with lots of hard work and time put into it, unforgettable.</div>",Positive
936,"<div class=""text show-more__control"">Wow, what a story. Real relloercoaster, you get all emotions in this movie.
Korean cinematography is best by far. Hollywood needs to learn from them!</div>",Positive
937,"<div class=""text show-more__control"">Absolutely breathtaking, easily one of the best movies of this year!</div>",Positive
938,"<div class=""text show-more__control"">Bong Joon-Ho is a filmmaker whose work I've admired since I saw Snowpiercer (2013). I've had my eyes on him ever since and I'll watch pretty much any film he directs. His newest film Parasite (2019) is not only the best film I've seen from him so far, but it might also be the best film I've seen so far this year. He may have crafted his own masterpiece. This film is sharp, it's tight, and hooks you till the very end. It's very fast paced, it's an extremely intense edge of your seat thriller, and its comedic at times which adds some levity to the film. The performances are all excellent across the board, the script, the dialogue, and the writing are all brilliant, and the score is very intense and enthralling. And to top it all off this film is shot very well, the cinematography and directing are great, and the shot composition is very interesting. And above all else this is just a very fast paced and interesting film that was incredibly fun to watch. I can't wait to see it again, I can't praise this film enough in words. See it as soon as you can, I highly recommend it, and it might be the best film I've seen so far this year!</div>",Positive
939,"<div class=""text show-more__control"">This film goes places where few dare to wonder. It begins as a dark, hilarious comedy but evolves into a startling, violent climex I will never forget. Everything about the film is exceptional. It is a true masterpiece.</div>",Positive
940,"<div class=""text show-more__control"">Oh man so I love this movie. Beautifully shot and exquisitely acted. Parasite is funny, tugs at the heart strings and is super dark just like I like my films. The director Bong Joon-ho has delivered yet again. I'm in on everything thing else he makes. Go see this movie in the theaters while you can and if you miss it, definitely watch it when it's streaming you won't be disappointed. Parasite is a 10🙏🏻</div>",Positive
941,"<div class=""text show-more__control"">This movie has it all. Great script, outstanding acting, the drama, the comedy, the thrill, the cinematography and an amazing director. Incredible movie.</div>",Positive
942,"<div class=""text show-more__control"">Bong Joo Ho has been making ingenious social commentary for some time. That is not new. But this film reaches new heights, not through more extravagant plot but through a more naturalistic approach. As a result, the comedy, the stakes, and the insights here are at a different level. You care about the protagonists, and you feel the weight of their struggle. All the same ingredients are there (the social satire, the violence, the bizarre twists, the brilliant direction), but there's a new weight to this film. I don't think ""masterpiece"" is too strong, and I'm looking forward to watching it again some time soon.</div>",Positive
943,"<div class=""text show-more__control"">Incredible film making, acting and story. Really transported me.</div>",Positive
944,"<div class=""text show-more__control"">Definitely the best movie of 2019. Everybody who loves cinema must see this film.</div>",Positive
945,"<div class=""text show-more__control"">One of the best Drama-Thriller movie I have seen in years. Plot is fresh as ever. Cinemetography and character developement is at its best. Want to see more movies from Sir Bong Joon-ho.</div>",Positive
946,"<div class=""text show-more__control"">This film contains everything you want in a movie. Characters who are complex - not all good or all bad, interesting homes, humor, suspense, surprise, sex and depth. I was on the edge of my seat for much of the movie. It's the best movie I've seen all year.</div>",Positive
947,"<div class=""text show-more__control"">Didn't expect the ending...which is why I enjoyed it. Shades of the cult classic 'Old Boy' in the sense that there were elements that were so disturbing..</div>",Positive
948,"<div class=""text show-more__control"">Man, where do I even begin? Let's start with the technical aspects. It is shot very well, the production design is so good that I couldn't tell what was real and what wasn't, the acting is phenomenal (especially from Joon Ho favorite Kang-Ho Song), and the score is the best of the year so far.<br/><br/>And now for the story. Just wow. The script tackles so many complicated themes about society and class flawlessly, and it developes all of the characters perfectly. There are about 8 main characters, and they all feel like actual people and not objects for the story. The situation that the characters get in is very interesting and thrilling. This is the best film of the year, and one of the best ever. Just watch it.</div>",Positive
949,"<div class=""text show-more__control"">You will watch it and you know it has subtleties
It talks about how poor and rich ""nice"" people see each other
It doesn't bore you for a single minute
It is the best this year</div>",Positive
950,"<div class=""text show-more__control"">This film is a powerful parable. If you like straightforward Hollywood films - with good guys and bed guys and an obviously predictable plot - DON'T see this film. It will leave you confused, even annoyed.
If, on the other hand, you want to see a film that will make you think and reevaluate your view on modern human society, it is a must see for you.</div>",Positive
951,"<div class=""text show-more__control"">Simply put, there's no way to explain what a masterpiece of satisfaction this movie is. Just watch it.
I don't even want to explain what it's about...I think it's best if you just blindly go into it. Completely expect it to win best foreign film at the oscars.</div>",Positive
952,"<div class=""text show-more__control"">This is a very rich film ""with metaphors"" as the young hero of it might say. It is very compeling viewing from its first minute as the direction, writing and acting are very cleverly done. The themes of the have-nots against the haves and the cold-hearted versus the warmer-hearted people dominate the plot, which is thick. There is a lot of symbolism in it. Who are the real parasites, anyway: the poor or the wealthy, the caring or the indifferent? The tone takes a turn three-quarters of the way through from French-farce style to almost a horror film. However, it is worth engaging in until its conclusion, as it has some serious messages for the viewers and is a very wise work indeed. I can see why it won the Palme d'Or at Cannes in 2019; it's a gem.</div>",Positive
953,"<div class=""text show-more__control"">This film deals with the genre freely. The director's originality, completeness, artistry, and popularity were well harmonized.</div>",Positive
954,"<div class=""text show-more__control"">In some ways its kinda scary and its because you never know who you think you know. Also, this movie in some ways reminds me of Sweenie Todd and The Family in one. Anyway, better than both and is a must watch!</div>",Positive
955,"<div class=""text show-more__control"">I absolutely loved this film!, the best of the year by far in my opinion. Everything was masterclass, the acting, directing, writing, tech aspects. lol in my top 100 for sure.</div>",Positive
956,"<div class=""text show-more__control"">Midway through the brilliant and deeply unsettling ""Parasite,"" a destitute man voices empathy for a family that has shown him none.</div>",Positive
957,"<div class=""text show-more__control"">It was a wonderful movie, truly! I did not expect that level of acting and the way the movie was shot really stands out. It was, amazingly enough, filled with humor (both dark and stupid humor, the whole room was straight out laughing at some points! ), love, hate and passion in a way that I cannot describe. I jumped and screamed in my seat several times and by the time i left the movie theater my heart was pumping in my chest and I felt like I just had completed a marathon. My head is still spinning from all the plot twist, that I did not see coming! 10/10 would always recommend and hope to see it again soon!</div>",Positive
958,"<div class=""text show-more__control"">I know a lot of people have skipped this..... because nobody wants to read subtitles for 2 hours. I hope you are reading this.... And I hope that you can shake off your earlier reservations.... Please watch this.... Movies like this are very rarely made nowadays. Doesn't matter what genre a person likes.....this has it all.... Comedy, Love, Family, Thriller, Crime, Horror. What an awesome movie !!!!</div>",Positive
959,"<div class=""text show-more__control"">This movie had it all. The premise was so strange and unique. I never knew what was going to happen next. It touched on important issues around class and family. Overall just excellent. One of the few movies that deserves 10 stars</div>",Positive
960,"<div class=""text show-more__control"">With Parasite, director Bong Joon-Ho creates an fantastic piece of cinema, that never lost my attention once. This movie makes your think it is going to be one thing and then it becomes something totally new. It's fresh, it's clever, it's shocking and it's satisfying. There is a scene in this movie that concludes the first act in a way that can only be compared to watching a Tetris game where every piece falls into its perfect place one after the other. Around the middle point something is revealed to the Audience that totally changes the path the movie was going on and from there it's an unrelenting roller coaster ride. Bong Joon-Ho also writes some fantastic characters, each of them getting their own perfect moments to shine. Not one character seemed out of place or without reason. They all had their place and brought different layers to the story through their actions and ideas. The actors of course help in bring this characters to life amazingly and the entire cast kills it to the maximum degree! Parasite is a film wonder and must be seen by all.</div>",Positive
961,"<div class=""text show-more__control"">Parasite is a melody of fine cinema. It hits all the right notes that attracts its audiences with just the right amount of everything it has to offer. Each sequence delivers the perfect pacing relative to the ongoing conflict, accompanied by beautiful cinematography and scoring. The cast delivers an engaging performance that brings a sense of true harmony with each other. It also combines all forms of genre really well without it being cramped or overbearing. It excels in nearly all creative and technical aspects, but what truly captivates its viewers is its masterful storytelling. Overall, Bong Joon-ho has crafted a beautifully dark and chilling story that transcends language and connects with millions. The film deserves all the praise that it gets not only for its impeccable storytelling but also for setting a greater standard in the cinematic landscape.</div>",Positive
962,"<div class=""text show-more__control"">10/10 - undoubtedly original and captivating...this is why we go to the cinema</div>",Positive
963,"<div class=""text show-more__control"">This movie surprised me by being near perfect. Struggle to place this movie in a genre as it is diverse and bring in a lot of themes. they nail the humour aswell as some of the deeper moments.</div>",Positive
964,"<div class=""text show-more__control"">This film will take you throw comedy and sad and madness times...its just a good one that any one can see all of it on the edge of his chair...the movie has a great story with unexpacted events....from the best in this yeare 2019</div>",Positive
965,"<div class=""text show-more__control"">If you like Asian cinema and are curious about which movie to see before tonight's oscar ceremony then this movie is a must see. Despite being a Korean movie with subs it has a lot of excitement and drama to make it an upset at tonight's telecast.</div>",Positive
966,"<div class=""text show-more__control"">It sickens me that there are people voting this film down strictly because they feel the Academy was attempting to be ""woke"".<br/><br/>Simply put, this is a stunning film that more than deserves every accolade it received and then some.<br/><br/>I haven't felt so passionate about a film in quite some time and I truly feel we are witnessing an all time classic being born<br/><br/>Bong Joon-ho delivered a masterpiece and we are privileged to see it. Kudos to the Academy for finally breaking the ridiculous void of not honoring any foreign language films for the top prize.</div>",Positive
967,"<div class=""text show-more__control"">Bong Joon-Ho did it again. A true masterpiece in acting and storytelling. You are hooked until the end of the story. Then you'll spend at least an hour after the credits thinking about it !
Avoid spoilers</div>",Positive
968,"<div class=""text show-more__control"">Parasite' is absolutely fantastic. I'm still buzzing how good this movie is. This film is a milestone for Korean cinema. Just watch this with your own eyes. I can bet you will never forget this. I have never seen a film where one can present the deeply rooted social class boundaries not just in Asian countries but all over the world in such an entertaining and engaging way.<br/><br/>
""You know what kind of plan that never fails? No plan. No plan at all. You know why? Because life cannot be planned.""</div>",Positive
969,"<div class=""text show-more__control"">This movie is easily the best of the year in the entire world. The legendary director Bong joon-ho known for his movies (memories of murder, the host, snowpeircer, okja) churns out yet another masterpiece "" parasites"". The movie completely engages you through its brilliant storytelling. The comedy , humour, suspense , thrill and drama elements keeps you hooked into the screen. The peformance of all the actors are top notch. The flim is a visual treat filled with lot of suprising moments. Its very rare to see such kind of story telling on the screen kudos to the director bong joon ho and his team for experimenting with such theme. The movie is by far the best in its genre and will be remembered as a classic. It wont be wrong to say that this movie is definitely among the finest movies made in this decade.</div>",Positive
970,"<div class=""text show-more__control"">Parasite is one of the best movies that I've seen in 2019.</div>",Positive
971,"<div class=""text show-more__control"">Everything about this film is simply perfect. Absolutely perfect encapsulation of the stunning creativity and capabilities found within South Korean cinema as of the last couple of decades.</div>",Positive
972,"<div class=""text show-more__control"">Perfectly told story with perfectly logical plots and motives for every character, justification for every frame and accompanied by a thought-provoking message that lingers long after you leave the theatre. Surely one of the best of cinema.</div>",Positive
973,"<div class=""text show-more__control"">I really love the way they mixed thriller and comedy, when it got serious it got really serious, when it was funny u would laugh your ass off. Definitely one of the greatest films ever made. I really didn't want it to end, but all good things must come to an end</div>",Positive
974,"<div class=""text show-more__control"">Just WOW! What a movie I have just witnessed here! Thoroughly gripping right from the beginning to the end. My eyes were glued during the whole 132 minutes. I wouldn't be surprised if this movie wins the Oscars for best picture. No criticisms whatsoever. A Must Watch for everyone out there!!</div>",Positive
975,"<div class=""text show-more__control"">WOW! I had no idea what to expect from this movie but it was fantastic! The acting was top-notch, there were laughs, dramatic moments, scary ones too. I was on the edge of my seat throughout the film. Don't Miss this brilliant movie!</div>",Positive
976,"<div class=""text show-more__control"">Whether you're a hardcore cinephile or a normal movie-goer, Bong-joon-ho's Parasite has got something for everyone. This genre-defying film picks up the social differences between rich and poor and mix it up with some of the best twists in the entire history of cinema.</div>",Positive
977,"<div class=""text show-more__control"">Movie was class. Like very class. If you know what i mean? This was so class, imagine Robin Williams in Dead Poets Society. Class.</div>",Positive
978,"<div class=""text show-more__control"">Didn't have to time to watch before the Oscars. Just have and all awards duly deserved (even if there had been better competition). A movie to leave you speechless. It really is that good.</div>",Positive
979,"<div class=""text show-more__control"">After 6th watch I think I got all little details and all messages. I really love the climate change/rain message. He changes genres so smoothly and never bored me once on my 3rd watch in last week and a half. I just gotta say Bravo Bong!!!</div>",Positive
980,"<div class=""text show-more__control"">Glad I watched all the other best picture noms first because now I KNOW they all pale in comparison to this one ... I couldn't even move for like the last hour, and the last 20 minutes my hands were over my mouth and didn't drop once.<br/><br/>A masterpiece.</div>",Positive
981,"<div class=""text show-more__control"">This is , no doubt, modern masterpiece. Talent, imagination, wisdom, combined with actual theme make this one of the best movies in the 21-st century. Go and see it!</div>",Positive
982,"<div class=""text show-more__control"">My favorite foreign language film and definitely my top 20 if not top 10 favorite film of all time
One of the most amazing story telling I have ever seen in a movie</div>",Positive
983,"<div class=""text show-more__control"">There are no flaws. It has transcended film itself. It's funny, scary, sad, and gripping from start to finish. As one critic put it, ""It's a magic trick.""<br/><br/>I don't care if you ""can't take subtitles,"" or whatever. I can easily recommend this film to anybody. Please watch it and support foreign, arthouse, and indie cinema. But I implore you: go in blind.<br/><br/>And I'm hoping for a Best Picture win at the Oscars.<br/><br/>Bong Joon-ho's masterpiece.</div>",Positive
984,"<div class=""text show-more__control"">When you go in unexpected get ready to be hit in the head harder than you can imagine.The movie takes you in for a slow burn which gradually comforts you in its comedic and slice of life plot which then unfolds into an epidemic rollercoaster of twists and turns. I intially thought this would be a gore or hardcore thriller film but it's something ethereal, something you need to let sink in as the film takes jabs at the hardships and reality of both stratas of life. The methodically cinematography and the clever use of sound effects and music makes every scene a work of art. The plot refelects human nature and what limits we are ready to cross in order to make ourselves secure and ignore our inhibitions no matter the cost. 2019 couldn't end any better....</div>",Positive
985,"<div class=""text show-more__control"">Just wanted to register my ""10"" for this movie. I'm late with this review and have nothing to add to the many other reviews previously posted.</div>",Positive
986,"<div class=""text show-more__control"">I made an Imdb account just so I could write this review. I watch a lot of films, typically one movie everyday and sometimes even two. Out of all the movies I watched, Schindler's List was my all time favourite. That film moved me in ways which no other film has managed to. I am a fan of Bong Joon Ho's work but none of his movies lingered in my mind with exception of "" memories of murder"", that film is a masterpiece. I watched Parasite at a local film festival and boy was I blown away by it. I have watched this movie more than 12 times and every time I watch it I discover something new about it. I just can't stop watching this film! No other film has had such a huge impact on me. Everything is just perfect. The story is unpredictable and extremely layered. Every shot has a visual subtext. The musical score is haunting to say the least. I fear that Bong Joon Ho won't be able to top this film and every movie that he makes after this will be compared to Parasite. I highly recommend everyone to watch this masterpiece.</div>",Positive
987,"<div class=""text show-more__control"">My second time seeing a subtitled film in the theater after Raw 2016 and Parasite was so worth it! It's about a family that lives in a little house that want better things. Such a gloriously well filmed story in every aspect including the cinematography, writing, production design, and captivating characters! Well deserving of the awards/nominations; unfortunate people didn't like the movie.</div>",Positive
988,"<div class=""text show-more__control"">Amazing Director
Amazing cast
Amazing performances
One of the most mind blowing movies of the Decade
Thank you Mr.Bong.Joon.Ho</div>",Positive
989,"<div class=""text show-more__control"">Usually I dont comment/review the movies I am watching, but this one deserves it. Dont know what to say, just a MASTERPIECE.<br/><br/>Advice: Dont watch the trailer or try to get any information about the movie, just go out and watch it.</div>",Positive
990,"<div class=""text show-more__control"">Out of 814 movies that I rated on this site, I only gave 9 of them the full 10/10 and this movie is one of them, so you go figure.</div>",Positive
991,"<div class=""text show-more__control"">This movie just changed my whole opinion about what korean movies can do! It was excellent, surprising and it is going to steak in my mind for a very long time! One of the best movies of 2019 considering that i didn't watch all of them. Also this is my first review on imdb</div>",Positive
992,"<div class=""text show-more__control"">Yup. I've been Watching Bong-Joon-Ho's movie, And this is an end result.
I won't say more. THIS IS A MASTERPIECE</div>",Positive
993,"<div class=""text show-more__control"">This movie is a masterpiece
I really had good times watching ever minute of it. From the topnotch storytelling to the ideas it portraits, its definitely a movie that will stick in your head far after the credits.</div>",Positive
994,"<div class=""text show-more__control"">My favorite movie of 2019..
Hope it gets Oscar for best Picture</div>",Positive
995,"<div class=""text show-more__control"">Lot of comments on how this movie is mediocre and overrated I'm sure those people have rated starwars and avengers 10 on10.
If you have watched some good old Korean movies such as bediveled, old boy, yellow sea and memories of murder you know this movie stands on equal footing with those movie
I've watched joker
Fordvs Ferrari
Jojo rabbit
1917
Marriage story<br/><br/>Parasite beats all these movies by a huge difference.</div>",Positive
996,"<div class=""text show-more__control"">I felt a roller coaster of emotions watching this movie; everything about it so perfectly executed. What makes this movie insanely good is the actors, story, plot and narrative.<br/><br/>Wow, just wow. I truly believe this movie, for me is going to be best movie watched for 2020. It's only January I know, but how the hell do you top this???</div>",Positive
997,"<div class=""text show-more__control"">Just watched this film yesterday, really love this story. And surprised the academy even knowledged it.😳</div>",Positive
998,"<div class=""text show-more__control"">Definitely one of the best movies I've seen in the recent years. The laughter, the suspense, the shock, ... and especially the hilarious twist in the middle! At the same time it presents a wonderful critique of society. I just LOVED it. Everything you'd expect of a Korean movie and more.</div>",Positive
999,"<div class=""text show-more__control"">This time I watched it in theatre with very annoying crowd. They laughed all the time but the reaction to second half of the movies was priceless (everyone was like wtf is happening). Oscars not nominating Kang-ho Song for best supporting actor is a disgrace.
Also, it deserved at least cinematography nomination but whatever.</div>",Positive
1000,"<div class=""text show-more__control"">Exceptionally written, ingeniously directed, and profoundly acted, PARASITE is a masterpiece of its own. This cleverly layered and twisted film is a social commentary about class division that seemingly tied into a perfectly paced and balanced multi genre that is packed with metaphors, implied messages, and symbols. PARASITE is an accomplishment for cinematic storytelling and world cinema that engross, surprise, and shocks.</div>",Positive
1001,"<div class=""text show-more__control"">""A waterproof toy tent, and a semi-basement house that got flooded""</div>",Positive
1002,"<div class=""text show-more__control"">This film is such a perfect masterpiece in every facet that one cannot be but astounded and has become interested in everything Korean. I am in love with Korean language, with its sweet words-enunciation, the cadence, the soft and musical ending of every sentence. However,the less one read about the movie beforevwatchng it, the better. Go and see it, you won't regret</div>",Positive
1003,"<div class=""text show-more__control"">A must watch .. mesmerising with mixed overwhelming feelings throughout the two hours.. it doesn't leave you after it ends; you cannot help but continue think of what if!</div>",Positive
1004,"<div class=""text show-more__control"">Just the rest of the world, and the academy, catching up with what my husband and I have known for years: Korean writers are absolute masters at plot twists and characterization! If you don't agree, watch a few more Korean movies to get adjusted to the cultural differences, and you'll see.</div>",Positive
